id,date,to user account,to user account id,to eth address,from user account,from user account id,from eth address,reason,source id,source name,score 1,score 2,score 3,duplicate id 1,duplicate id 2,duplicate id 3,dismissed 1,dismissed 2,dismissed 3,quantifier 1 username,quantifier 1 eth address,quantifier 2 username,quantifier 2 eth address,quantifier 3 username,quantifier 3 eth address,avg score
651305dce9bf1ac498bce333,2023-09-26T16:25:00.544000Z,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,For designing the TEGR Sponsorship program. Really exciting.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,3,34,0,,,,false,false,false,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,12.3333333333333
651305dce9bf1ac498bce334,2023-09-26T16:25:00.545000Z,"Griff (💜,💜)#8888",621f79ce95a79aa51435b223,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,For designing the TEGR Sponsorship program. Really exciting.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,3,55,0,,,,false,false,false,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,19.3333333333333
651af921e9bf1ac498c2d78e,2023-10-02T17:08:49.946000Z,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for all the work that went into the sponsorship plan for the grants round,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,3,34,0,,,,false,false,false,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,12.3333333333333
651af921e9bf1ac498c2d78f,2023-10-02T17:08:49.950000Z,"Griff (💜,💜)#8888",621f79ce95a79aa51435b223,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for all the work that went into the sponsorship plan for the grants round,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,3,34,0,,,,false,false,false,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,12.3333333333333
651af938e9bf1ac498c2d9a0,2023-10-02T17:09:12.784000Z,JeffEmmett#7202,621f79ce95a79aa51435b213,0x778549Eb292AC98A96a05E122967f22eFA003707,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for expressing interest and engaging in the QF project,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,1,3,,,,false,false,false,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,3
651af938e9bf1ac498c2d9a1,2023-10-02T17:09:12.784000Z,🐙 octopus#5508,621f79d995a79aa51435d2e2,0x77d40c87D423eFb7ec576e80998A48377Adf86dF,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for expressing interest and engaging in the QF project,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,13,5,,,,false,false,false,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,bear100,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,8.66666666666667
651af93ee9bf1ac498c2da6c,2023-10-02T17:09:18.393000Z,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,For being a champion of the TEC and putting so much effort into bringing everyone together in alignment with the mission. Have a great vacation in Japan!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,55,0,,,,false,false,false,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,21
651af949e9bf1ac498c2db34,2023-10-02T17:09:29.233000Z,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for organising the community call! Was really good,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,144,21,21,,,,false,false,false,jhennyart,0xeC3de6e05F3c5A0b8304488Be1f114ED0104e10D,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,62
651af94ae9bf1ac498c2dbf6,2023-10-02T17:09:30.687000Z,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,For codifying best practices in the TE Grants Round in a grants round playbook - and for moving my TEGR marketing playbook into Notion.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,21,34,,,,false,false,false,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,bear100,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,20
651af96be9bf1ac498c2dd50,2023-10-02T17:10:03.639000Z,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for presenting the findings and status of the QF project the last community call,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,8,0,,,,false,false,false,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,5.33333333333333
