"ID","DATE","TO USER ACCOUNT","TO USER ACCOUNT ID","TO ETH ADDRESS","FROM USER ACCOUNT","FROM USER ACCOUNT ID","FROM ETH ADDRESS","REASON","SOURCE ID","SOURCE NAME","SCORE 1","SCORE 2","SCORE 3","SCORE 4","DUPLICATE ID 1","DUPLICATE ID 2","DUPLICATE ID 3","DUPLICATE ID 4","DISMISSED 1","DISMISSED 2","DISMISSED 3","DISMISSED 4","QUANTIFIER 1 USERNAME","QUANTIFIER 1 ETH ADDRESS","QUANTIFIER 2 USERNAME","QUANTIFIER 2 ETH ADDRESS","QUANTIFIER 3 USERNAME","QUANTIFIER 3 ETH ADDRESS","QUANTIFIER 4 USERNAME","QUANTIFIER 4 ETH ADDRESS","AVG SCORE"
"621f79e343b89009366ca146","2021-11-28T23:00:00.000Z","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","Zeptimus#3359","621f79ce95a79aa51435b287","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for the param poap so cute🥰 im honored having it","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,13,0,13,,,,,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6",11.33
"621f79e343b89009366ca147","2021-11-28T23:00:00.000Z","Yineisy Mota#1449","621f79d095a79aa51435b75b","0x5A227E2919A49f9d4698e9fd2B318EfCd0f16Bda","Vyvy-vi#5040","621f79ce95a79aa51435b207","0x2fA130927814B590623031e846f059df9554FdDe","for reporting about not being able to communicate in #general. There was a permission issue","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,13,21,8,,,,,false,false,false,false,"tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6",11.75
"621f79e343b89009366ca148","2021-11-28T23:00:00.000Z","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","sidcode#1729","621f79d795a79aa51435cd43","0xd0ef3a2Ae7Fb496C0897400f1be46693B6183B0a","for the param parties poap. Such a pleasant surprise 🙂","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,0,0,0,,"621f79e343b89009366ca146",,"621f79e343b89009366ca146",false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6",3.53
"621f79e343b89009366ca149","2021-11-28T23:00:00.000Z","ygg_anderson#4998","621f79d195a79aa51435b8a4","0x763d7D362B59aeA3858a92a302e18cd41b1252d4","sidcode#1729","621f79d795a79aa51435cd43","0xd0ef3a2Ae7Fb496C0897400f1be46693B6183B0a","for reliving the story of the TEC in the office hours 🙂","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,8,5,,,,,false,false,false,false,"enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",4.75
"621f79e343b89009366ca14a","2021-11-28T23:00:00.000Z","WaKa#6616","621f79e095a79aa51435f573",,"sidcode#1729","621f79d795a79aa51435cd43","0xd0ef3a2Ae7Fb496C0897400f1be46693B6183B0a","for reliving the story of the TEC in the office hours 🙂","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,0,5,,,,,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",3.67
"621f79e343b89009366ca14b","2021-11-28T23:00:00.000Z","inventandchill#7140","621f79d895a79aa51435d0d4",,"sidcode#1729","621f79d795a79aa51435cd43","0xd0ef3a2Ae7Fb496C0897400f1be46693B6183B0a","for reliving the story of the TEC in the office hours 🙂","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,0,3,,,,,false,false,false,false,"enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","Nuggan#5183","0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB",3
"621f79e343b89009366ca14c","2021-11-28T23:00:00.000Z","sem(🌸,🐝)#0161","621f79d095a79aa51435b5b8","0x970f31FfC1429c75B0bc56c42e92a58198E858cf","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",89,144,0,144,,,,,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6",125.67
"621f79e343b89009366ca14d","2021-11-28T23:00:00.000Z","bradleyc#3333","621f79dc95a79aa51435dcf5",,"Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,8,0,144,,,,,false,false,false,false,"enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6",52.33
"621f79e343b89009366ca14e","2021-11-28T23:00:00.000Z","elessar.eth#7945","621f79db95a79aa51435d7b0",,"Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",21,144,34,55,,,,,false,false,false,false,"missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8",63.5
"621f79e343b89009366ca14f","2021-11-28T23:00:00.000Z","gabi#4807","621f79df95a79aa51435f142",,"Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",34,34,34,144,,,,,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","Nuggan#5183","0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB",61.5
"621f79e343b89009366ca150","2021-11-28T23:00:00.000Z","griff (💜, 💜)#8888","621f79ce95a79aa51435b223","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",34,55,21,89,,,,,false,false,false,false,"tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",49.75
"621f79e343b89009366ca151","2021-11-28T23:00:00.000Z","Nuggan#5183","621f79d095a79aa51435b634","0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",55,8,0,89,,,,,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",50.67
"621f79e343b89009366ca152","2021-11-28T23:00:00.000Z","Zeptimus#3359","621f79ce95a79aa51435b287","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",55,13,55,21,,,,,false,false,false,false,"acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",36
"621f79e343b89009366ca153","2021-11-28T23:00:00.000Z","chuygarcia.eth#6692","621f79ce95a79aa51435b297","0xB22981bA3FE1De2325935c91a3B717168fB86714","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for developing and testing the smart contracts. They are actually hosting a demo of the augmented bonding curve and all the commons upgrade tooling. Much admiration and respect for that","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,21,34,13,,,,,false,false,false,false,"acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",20.25
"621f79e343b89009366ca154","2021-11-28T23:00:00.000Z","sem(🌸,🐝)#0161","621f79d095a79aa51435b5b8","0x970f31FfC1429c75B0bc56c42e92a58198E858cf","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for being a hero in the shadows and one of the biggest architects of the TEC","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,8,0,144,,,,,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6",55
