"id","date","to user account","to user account id","to eth address","from user account","from user account id","from eth address","reason","source id","source name","score 1","score 2","score 3","duplicate id 1","duplicate id 2","duplicate id 3","dismissed 1","dismissed 2","dismissed 3","quantifier 1 username","quantifier 1 eth address","quantifier 2 username","quantifier 2 eth address","quantifier 3 username","quantifier 3 eth address","avg score"
"635a845d1ab99828030284ec","2022-01-15T23:00:00.000Z","Mr.Bear🐻#3459","6334797a144cdd9b89d1b77c","0x6d26F4A4Eb3b4c6CDB48837F0cd67298cdbE6E5F","Rohekbenitez#8753","633da4608622e4e2bd2262ba",,"amazing Job 🤘 for translate spanish speaking - GIVeconomy ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",144,55,89,,,,false,false,false,"ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","Nikola Creatrix#5026","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",96
"635a845d1ab99828030284ed","2022-01-15T23:00:00.000Z","Usama Anwaar","635a84568622e4e2bd2ec971",,"karmaticacid#1218","63333aed144cdd9b89d12f9d","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","for sharing the Giveth twitter and helping us gain more followers! ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",8,3,13,,,,false,false,false,"ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","Nikola Creatrix#5026","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",8
"635a845d1ab99828030284ee","2022-01-16T23:00:00.000Z","Nauzystan | Never Asks for ETH","635a844b8622e4e2bd2e7d72",,"karmaticacid#1218","63333aed144cdd9b89d12f9d","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","for looking out for us and spotting & informing about scammers ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",34,3,55,,,,false,false,false,"ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","Nikola Creatrix#5026","0x9924285ff2207D6e36642B6832A515A6a3aedCAB",30.67
"635a845d1ab99828030284ef","2022-01-16T23:00:00.000Z","Giantkin#8403","63332451144cdd9b89d1258f","0xff75E131c711e4310C045317779d39B3B4f718C4","karmaticacid#1218","63333aed144cdd9b89d12f9d","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","for helping with moderation, bans & great ideas for improving our discord safety ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",34,21,34,,,,false,false,false,"WhyldWanderer#7002","0xed8DB37778804A913670d9367aAf4F043AAd938b","Danibelle the Uno and Only#6791","0x5D28FE1e9F895464aab52287d85Ebff32B351674","fuscia","0xA0baFC36DE86d1A64e3f2D01E052A3a2c1487E83",29.67
"635a845d1ab99828030284f0","2022-01-16T23:00:00.000Z","Griff (💜,💜)#8888","633339fe144cdd9b89d12f30","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","karmaticacid#1218","63333aed144cdd9b89d12f9d","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","for fantastic QA on the GIVbacks blog post ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",8,34,8,,,,false,false,false,"ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","tropicalmango#3240","0xCFD2E56bA5b450DE43e9b1DFA81BfB0222D3f04E","Dr. Suga#8514","0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36",16.67
"635a845d1ab99828030284f1","2022-01-17T23:00:00.000Z","krrisis","633445ad144cdd9b89d19fe9",,"karmaticacid#1218","63333aed144cdd9b89d12f9d","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","for being super helpful with empowering new comms stars with access to tools ","DISCORD:679428761438912522:790268394251354143","DISCORD%3AGiveth%3A%F0%9F%93%A3%E2%94%8Bcommunications",21,13,13,,,,false,false,false,"Almond | oyealmond#7049","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","fuscia","0xA0baFC36DE86d1A64e3f2D01E052A3a2c1487E83",15.67
"635a845d1ab99828030284f2","2022-01-17T23:00:00.000Z","WhyldWanderer#7002","63332c97144cdd9b89d1295c","0xed8DB37778804A913670d9367aAf4F043AAd938b","Tommy","635a84458622e4e2bd2e6047",,"for super fast support always! 🙂 ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",8,13,13,,,,false,false,false,"ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","fuscia","0xA0baFC36DE86d1A64e3f2D01E052A3a2c1487E83",11.33
"635a845d1ab99828030284f3","2022-01-17T23:00:00.000Z","ahmad#7204","633311ce144cdd9b89d11d66","0x33878e070db7f70D2953Fe0278Cd32aDf8104572","hanners717#2022","6335b56e8622e4e2bd1f1bff","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","for building out our recruitee profile and showing me how to do it!!! ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",55,13,5,,,,false,false,false,"Almond | oyealmond#7049","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","Danibelle the Uno and Only#6791","0x5D28FE1e9F895464aab52287d85Ebff32B351674","Dr. Suga#8514","0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36",24.33
"635a845d1ab99828030284f4","2022-01-18T23:00:00.000Z","Griff (💜,💜)#8888","633339fe144cdd9b89d12f30","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","Carlos096#8712","6335b3878622e4e2bd1f199c","0x317bbc1927Be411CD05615d2Ffdf8d320C6C4052","for being a great boss! ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",89,144,1,,,,false,false,false,"ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","tropicalmango#3240","0xCFD2E56bA5b450DE43e9b1DFA81BfB0222D3f04E","Dr. Suga#8514","0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36",78
"635a845d1ab99828030284f5","2022-01-18T23:00:00.000Z","Danibelle the Uno and Only#6791","6334862c144cdd9b89d1bd1a","0x5D28FE1e9F895464aab52287d85Ebff32B351674","karmaticacid#1218","63333aed144cdd9b89d12f9d","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","for adding $IDLE and $YGG to token list #442pray from salome ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",1,34,8,,,,false,false,false,"Ramin#4479","0x10a84b835C5df26f2A380B3E00bCC84A66cD2d34","tropicalmango#3240","0xCFD2E56bA5b450DE43e9b1DFA81BfB0222D3f04E","Griff (💜,💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780",14.33
