ID,DATE,TO USER ACCOUNT,TO USER ACCOUNT ID,TO ETH ADDRESS,FROM USER ACCOUNT,FROM USER ACCOUNT ID,FROM ETH ADDRESS,REASON,SOURCE ID,SOURCE NAME,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 1 ETH ADDRESS,QUANTIFIER 2 USERNAME,QUANTIFIER 2 ETH ADDRESS,QUANTIFIER 3 USERNAME,QUANTIFIER 3 ETH ADDRESS,AVG SCORE,PERCENTAGE,TOKEN TO RECEIVE
65774306bafd48cff12a4170,2023-12-11T17:12:38.102000Z,paul2#3057,621f79dc95a79aa51435e14b,0x809C9f8dd8CA93A41c3adca4972Fa234C28F7714,Tamarandom#9361,621f79ce95a79aa51435b225,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for advice process on what to expect regarding a request to exit WATER initiative.  Thanks for all the support on that!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,55,5,,,,False,False,False,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,22.6666666666667,0.02128325508607202,3.4646781946791916
65774333bafd48cff12a4249,2023-12-11T17:13:23.952000Z,eenti,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,"for all of the hard work he has put into the TEC!  It's going to be a tough road ahead without him, but he has laid the groundwork for our Grants Program!  Thank you so much!  Go do big things in the space!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,144,0,89,,,,False,False,False,gideonro,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,77.6666666666667,0.07292644757433493,11.871617931768395
6577435bbafd48cff12a4336,2023-12-11T17:14:03.751000Z,Juankbell#7458,621f79ce95a79aa51435b20b,0x7d547666209755FB833f9B37EebEa38eBF513Abb,Tamarandom#9361,621f79ce95a79aa51435b225,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for serving as Guardian alternates for the TEC. It is good to know you will be there in case the TEC needs an immediate replacement.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,34,34,,,,False,False,False,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,24.3333333333333,0.022848200312989016,3.719433944287945
6577435bbafd48cff12a4334,2023-12-11T17:14:03.751000Z,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,Tamarandom#9361,621f79ce95a79aa51435b225,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for serving as Guardian alternates for the TEC. It is good to know you will be there in case the TEC needs an immediate replacement.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,13,8,,,,False,False,False,gideonro,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,14.0,0.013145539906103286,2.139948296713615
6577435bbafd48cff12a4335,2023-12-11T17:14:03.751000Z,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,Tamarandom#9361,621f79ce95a79aa51435b225,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for serving as Guardian alternates for the TEC. It is good to know you will be there in case the TEC needs an immediate replacement.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,34,8,,,,False,False,False,gideonro,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,21.0,0.01971830985915493,3.209922445070423
65774363bafd48cff12a448c,2023-12-11T17:14:11.253000Z,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,Reaching a unanimous decision on the future of TEC reserve currency via TECAN advise process.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,21,5,,,,False,False,False,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,11.3333333333333,0.010641627543035962,1.732339097339588
65774363bafd48cff12a448d,2023-12-11T17:14:11.253000Z,"Griff (💜,💜)#8888",621f79ce95a79aa51435b223,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,Reaching a unanimous decision on the future of TEC reserve currency via TECAN advise process.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,21,21,,,,False,False,False,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,16.6666666666667,0.01564945226917061,2.5475574960876424
65774363bafd48cff12a448f,2023-12-11T17:14:11.253000Z,eenti,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,Reaching a unanimous decision on the future of TEC reserve currency via TECAN advise process.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,0,21,,,,False,False,False,gideonro,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,9.66666666666667,0.00907668231611894,1.47758334773083
65774363bafd48cff12a448e,2023-12-11T17:14:11.253000Z,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,Reaching a unanimous decision on the future of TEC reserve currency via TECAN advise process.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,34,5,,,,False,False,False,gideonro,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,15.6666666666667,0.014710485133020375,2.3947040463223837
65774363bafd48cff12a4492,2023-12-11T17:14:11.254000Z,Tamarandom#9361,621f79ce95a79aa51435b225,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,Reaching a unanimous decision on the future of TEC reserve currency via TECAN advise process.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,0,5,,,,False,False,False,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,4.33333333333333,0.004068857589984347,0.6623649489827851
