"id","date","to user account","to user account id","to eth address","from user account","from user account id","from eth address","reason","source id","source name","score 1","score 2","score 3","duplicate id 1","duplicate id 2","duplicate id 3","dismissed 1","dismissed 2","dismissed 3","quantifier 1 username","quantifier 1 eth address","quantifier 2 username","quantifier 2 eth address","quantifier 3 username","quantifier 3 eth address","avg score"
"635a845e1ab9982803029c77","2022-06-15T22:00:00.000Z","Amin#2164","63344aa8144cdd9b89d1a234","0xF23eA0b5F14afcbe532A1df273F7B233EBe41C78","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for hosting and doing Team Building activities on his own for the M.E. team. ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",5,0,0,,"635a845e1ab9982803029c96","635a845e1ab9982803029c9b",false,false,false,"Danibelle the Uno and Only#6791","0x5D28FE1e9F895464aab52287d85Ebff32B351674","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","Cori#8483","0xD1Da06878d2817A358498C384418417A752Dfa68",2.9
"635a845e1ab9982803029c78","2022-06-15T22:00:00.000Z","Cherik#4711","63333b26144cdd9b89d12fc4","0x8F48094a12c8F99d616AE8F3305D5eC73cBAA6b6","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for having a gathering and working together to be more synced, ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",5,8,5,,,,false,false,false,"mateodaza#3156","0x00d18ca9782bE1CaEF611017c2Fbc1a39779A57C","ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","geleeroyale#3228","0x701d0ECB3BA780De7b2b36789aEC4493A426010a",6
"635a845e1ab9982803029c79","2022-06-15T22:00:00.000Z","mohammad_ranjbar_z#2709","6334498b144cdd9b89d1a1a2","0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for having a gathering and working together to be more synced, ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",0,13,21,,,,false,false,false,"toraif#4775","0xe628534EAaFD27ae8C98e02967586fAD4cc70152","Almond | oyealmond#7049","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","divine_comedian#5493","0x826976d7C600d45FB8287CA1d7c76FC8eb732030",17
"635a845e1ab9982803029c7a","2022-06-15T22:00:00.000Z","Ramin#4479","63344d5e144cdd9b89d1a3ab","0x10a84b835C5df26f2A380B3E00bCC84A66cD2d34","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for having a gathering and working together to be more synced, ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",0,34,21,,,,false,false,false,"toraif#4775","0xe628534EAaFD27ae8C98e02967586fAD4cc70152","Almond | oyealmond#7049","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","divine_comedian#5493","0x826976d7C600d45FB8287CA1d7c76FC8eb732030",27.5
"635a845e1ab9982803029c7b","2022-06-15T22:00:00.000Z","Alireza7612#3020","63344b46144cdd9b89d1a2a9","0xd5Bd8da424Af4c9eb87Bc9eB94A8478365366Fa3","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for having a gathering and working together to be more synced, ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",3,5,0,,,"635a845e1ab9982803029c98",false,false,false,"Danibelle the Uno and Only#6791","0x5D28FE1e9F895464aab52287d85Ebff32B351674","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","geleeroyale#3228","0x701d0ECB3BA780De7b2b36789aEC4493A426010a",3.1
"635a845e1ab9982803029c7c","2022-06-15T22:00:00.000Z","Amin#2164","63344aa8144cdd9b89d1a234","0xF23eA0b5F14afcbe532A1df273F7B233EBe41C78","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for having a gathering and working together to be more synced, ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",1,13,3,,,,false,false,false,"Danibelle the Uno and Only#6791","0x5D28FE1e9F895464aab52287d85Ebff32B351674","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","Cori#8483","0xD1Da06878d2817A358498C384418417A752Dfa68",5.67
"635a845e1ab9982803029c7d","2022-06-15T22:00:00.000Z","Griff (💜,💜)#8888","633339fe144cdd9b89d12f30","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for traveling to sell our $GIV and promote us. ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",0,89,0,,,,false,false,false,"toraif#4775","0xe628534EAaFD27ae8C98e02967586fAD4cc70152","Almond | oyealmond#7049","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","Cori#8483","0xD1Da06878d2817A358498C384418417A752Dfa68",89
"635a845e1ab9982803029c7e","2022-06-15T22:00:00.000Z","mateodaza#3156","6335afb18622e4e2bd1f15cb","0x00d18ca9782bE1CaEF611017c2Fbc1a39779A57C","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for fixing this awful unauthenticated bug. ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",34,13,21,,,,false,false,false,"Nikola Creatrix#5026","0x9924285ff2207D6e36642B6832A515A6a3aedCAB","cuidadopeligro#4788","0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc","divine_comedian#5493","0x826976d7C600d45FB8287CA1d7c76FC8eb732030",22.67
"635a845e1ab9982803029c7f","2022-06-15T22:00:00.000Z","Ramin#4479","63344d5e144cdd9b89d1a3ab","0x10a84b835C5df26f2A380B3E00bCC84A66cD2d34","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for fixing this awful unauthenticated bug. ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",0,21,34,,,,false,false,false,"toraif#4775","0xe628534EAaFD27ae8C98e02967586fAD4cc70152","Almond | oyealmond#7049","0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e","divine_comedian#5493","0x826976d7C600d45FB8287CA1d7c76FC8eb732030",27.5
"635a845e1ab9982803029c80","2022-06-15T22:00:00.000Z","Cherik#4711","63333b26144cdd9b89d12fc4","0x8F48094a12c8F99d616AE8F3305D5eC73cBAA6b6","MoeNick#1374","63335999144cdd9b89d13d4a","0xA4D506434445Bb7303eA34A07bc38484cdC64a95","for fixing this awful unauthenticated bug. ","DISCORD:679428761438912522:823570903219568700","DISCORD%3AGiveth%3A%F0%9F%92%9C%E2%94%8Bpraise",13,21,21,,,,false,false,false,"mateodaza#3156","0x00d18ca9782bE1CaEF611017c2Fbc1a39779A57C","ClaraZi#5313","0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397","geleeroyale#3228","0x701d0ECB3BA780De7b2b36789aEC4493A426010a",18.33
