"ID","DATE","TO USER ACCOUNT","TO USER ACCOUNT ID","TO ETH ADDRESS","FROM USER ACCOUNT","FROM USER ACCOUNT ID","FROM ETH ADDRESS","REASON","SOURCE ID","SOURCE NAME","SCORE 1","SCORE 2","SCORE 3","SCORE 4","DUPLICATE ID 1","DUPLICATE ID 2","DUPLICATE ID 3","DUPLICATE ID 4","DISMISSED 1","DISMISSED 2","DISMISSED 3","DISMISSED 4","QUANTIFIER 1 USERNAME","QUANTIFIER 1 ETH ADDRESS","QUANTIFIER 2 USERNAME","QUANTIFIER 2 ETH ADDRESS","QUANTIFIER 3 USERNAME","QUANTIFIER 3 ETH ADDRESS","QUANTIFIER 4 USERNAME","QUANTIFIER 4 ETH ADDRESS","AVG SCORE"
"6294f91390ff2413f6a07209","2022-05-30T17:04:19.117Z","durgadas#9280","621f79d495a79aa51435c33f","0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for attending the weekly twitter sync :)","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,1,0,1,,,,,false,false,false,false,"Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737",2.33
"6294f91390ff2413f6a0720d","2022-05-30T17:04:19.499Z","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for attending the weekly twitter sync :)","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,1,0,1,,,,,false,false,false,false,"Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622",2.33
"6294f91390ff2413f6a07211","2022-05-30T17:04:19.887Z","chuygarcia.eth#6692","621f79ce95a79aa51435b297","0xB22981bA3FE1De2325935c91a3B717168fB86714","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for attending the weekly twitter sync :)","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,3,3,,,,,false,false,false,false,"Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","EFRA#7972","0x438cDDcc8E6f0E0E18CE33F6b5a8fFCFAb5A999c","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",3
"6294f91490ff2413f6a07215","2022-05-30T17:04:20.943Z","EFRA#7972","6234fed66cf31bb86af46e0d","0x438cDDcc8E6f0E0E18CE33F6b5a8fFCFAb5A999c","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for attending the weekly twitter sync :)","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,3,0,1,,,,,false,false,false,false,"Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737",3
"629508d390ff2413f6a0721c","2022-05-30T18:11:31.282Z","eduardovegap#0422","621f79ce95a79aa51435b28c","0x1d921dff757610FbDB0073479e12c0a07d382677","Vyvy-vi#5040","621f79ce95a79aa51435b207","0x2fA130927814B590623031e846f059df9554FdDe","for the awesome epic planinng board for communitas","DISCORD:810180621930070088:887255327110758400","DISCORD:Token%20Engineering%20Commons:%F0%9F%8F%98%EF%BD%9Ccommunitas",8,8,0,5,,,,,false,false,false,false,"hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",7
"629509d190ff2413f6a07223","2022-05-30T18:15:45.836Z","alantv#0964","621f79df95a79aa51435f15b","0x1e655FeEc2767b4c6409CCfFA76d7560da11F2cb","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for attending the weekly animation team call","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,5,1,,,,,false,false,false,false,"Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","EFRA#7972","0x438cDDcc8E6f0E0E18CE33F6b5a8fFCFAb5A999c","lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622",3
"629509d290ff2413f6a07227","2022-05-30T18:15:46.086Z","johnjonas#2307","621f79df95a79aa51435f144","0x80A8C828673b928dB79E47eC1b0CAD5A7d71DEEa","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for attending the weekly animation team call","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,1,0,1,,,,,false,false,false,false,"tonga#3112","0x6F4A8930Ef9C175eC0F3F63A97686d5c505e0E32","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",1
"629509d290ff2413f6a0722b","2022-05-30T18:15:46.343Z","chuygarcia.eth#6692","621f79ce95a79aa51435b297","0xB22981bA3FE1De2325935c91a3B717168fB86714","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for attending the weekly animation team call","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,3,3,,,,,false,false,false,false,"Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","EFRA#7972","0x438cDDcc8E6f0E0E18CE33F6b5a8fFCFAb5A999c","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",3
"62953a4c90ff2413f6a07234","2022-05-30T21:42:36.212Z","Tam2140#9361","621f79ce95a79aa51435b225","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","liviade#1387","621f79ce95a79aa51435b227","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","for her clarity of mind identifying problems and proposing solutions","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",55,0,3,21,,,,,false,false,false,false,"zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","Nuggan#5183","0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",26.33
"6295e7d490ff2413f6a0723b","2022-05-31T10:03:00.957Z","divine_comedian#5493","621f79cf95a79aa51435b4cc","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Mert Ozd#6679","621f79dd95a79aa51435e276","0x9690a9E92edadd9a4ff64da25eb6AD60791C37ff","for always putting value to PI discussions and help our team to move forward","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,8,13,5,,,,,false,false,false,false,"missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622",8.67
