USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,199.1572064781847,0.0,0.0,0.0,199.1572064781847
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,188.34251671447547,0.0,0.0,0.0,188.34251671447547
liviade#1387,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,161.7543758999029,0.0,0.0,0.0,161.7543758999029
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,137.89946536001696,0.0,0.0,15.577499875,153.47696523501696
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,139.09568827921825,0.0,0.0,0.0,139.09568827921825
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,110.92881140267654,0.0,0.0,15.577499875,126.50631127767655
Tam2140#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,123.90643911912761,0.0,0.0,0.0,123.90643911912761
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,98.93876307300793,0.0,0.0,15.577499875,114.51626294800793
mattyjee#8621,0x182312c44a219fd492f3ae177d11120a3ccd2ef3,110.17769468596876,0.0,0.0,0.0,110.17769468596876
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,64.9090029354972,36.10993464052287,228.0,0.0,101.01893757602008
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,96.03166318797227,0.0,0.0,0.0,96.03166318797227
SatoriD#2945,0xee9f5ab4faecbe30012f675bb938031bc51bb49b,88.08929938722892,0.0,0.0,0.0,88.08929938722892
nic#9212,0x88b353202e61fffef56bbfbc2748839e7c707e9f,87.97802283660553,0.0,0.0,0.0,87.97802283660553
EFRA#7972,0x438cddcc8e6f0e0e18ce33f6b5a8ffcfab5a999c,87.10867478486043,0.0,0.0,0.0,87.10867478486043
boonjue.eth#7124,0xef0391ccbebf15fc84334d9630255093754cdaab,38.94679271818111,44.662287581699346,282.0,0.0,83.60908029988045
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,80.46685566952775,0.0,0.0,0.0,80.46685566952775
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,77.82403759222261,0.0,0.0,0.0,77.82403759222261
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,58.941797908318726,0.0,0.0,15.577499875,74.51929778331873
Vyvy-vi#5040,0x2fa130927814b590623031e846f059df9554fdde,74.374464522898,0.0,0.0,0.0,74.374464522898
r33pich33p#6906,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,72.73313540120321,0.0,0.0,0.0,72.73313540120321
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,71.64818903262533,0.0,0.0,0.0,71.64818903262533
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,36.48479903563895,35.00129629629629,221.0,0.0,71.48609533193525
akrtws (TE Academy)#4246,0x852b8763ecb27beddc190d1792029bc17fd5439a,70.76493141205228,0.0,0.0,0.0,70.76493141205228
elessar.eth#7945,missing user address,69.77735202526983,0.0,0.0,0.0,69.77735202526983
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,19.702904244751263,47.03794117647059,297.0,0.0,66.74084542122185
"sem(🌸,🐝)#0161",0x970f31ffc1429c75b0bc56c42e92a58198e858cf,62.940798946346256,0.0,0.0,0.0,62.940798946346256
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,52.39039099036755,0.0,0.0,0.0,52.39039099036755
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,51.472359447724706,0.0,0.0,0.0,51.472359447724706
hanners717#2022,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,50.07444778051857,0.0,0.0,0.0,50.07444778051857
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,49.372014554708514,0.0,0.0,0.0,49.372014554708514
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,0.0,47.35469498910675,299.0,0.0,47.35469498910675
Mert Ozd#6679,0x9690a9e92edadd9a4ff64da25eb6ad60791c37ff,45.90157713214202,0.0,0.0,0.0,45.90157713214202
missgene#7773,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,0.0,44.50391067538126,281.0,0.0,44.50391067538126
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,43.696910472916414,0.0,0.0,0.0,43.696910472916414
Leen#8610,0xf9903c5d11e8f4bfebcf02747d53319e9c4a10c6,39.37103456743272,0.0,0.0,0.0,39.37103456743272
"griff (💜, 💜)#8888",0x839395e20bbb182fa440d08f850e6c7a8f6f0780,39.17630060384182,0.0,0.0,0.0,39.17630060384182
zhiwei#1356,0x1f83a7b86480e6142a85558ef6999f6091041906,39.065024053218444,0.0,0.0,0.0,39.065024053218444
Nebs#2035,0x16e26789b4052815d450043a637b368bfb3ea63a,38.59905349748306,0.0,0.0,0.0,38.59905349748306
ALOYSIOUS#3049,0x1c1bfc1763c8e88fccce1b57eefc79a461fa4944,36.860357393992835,0.0,0.0,0.0,36.860357393992835
Usua◎ Silver#2618,0x914c0e63f98a091e74b7c5e78993bb8de735ae74,0.0,36.10993464052287,228.0,0.0,36.10993464052287
streamerd#5565,missing user address,34.77392206980456,0.0,0.0,0.0,34.77392206980456
alantv#0964,0x1e655feec2767b4c6409ccffa76d7560da11f2cb,34.54441418414385,0.0,0.0,0.0,34.54441418414385
gritty67#0518,missing user address,33.17432165459355,0.0,0.0,0.0,33.17432165459355
mafer_cordovas#1034,0xd5288ed50a195017e5b30595f65091a7767817a4,29.90557298003192,0.0,0.0,0.0,29.90557298003192
solsista#5370,0x949bba9f1c13f2461835366aebcb53c852dd4308,28.28510821157903,0.0,0.0,0.0,28.28510821157903
angieberryberry#9822,0xc163041d404e7657530491577665e40da84c9bd7,26.657688658712175,0.0,0.0,0.0,26.657688658712175
jasontphelpsNH#9486,0x6b6c5652d7cb8fcb470213912381bca77183e641,26.428180773051466,0.0,0.0,0.0,26.428180773051466
anna-marie#8824,0x8041748a2a16e9b7a3980107f4376774421642c8,25.384963110957326,0.0,0.0,0.0,25.384963110957326
Jeanne#8780,0x62edaac42add454ebf7f228f50ec8093ea446176,23.646267007467102,0.0,0.0,0.0,23.646267007467102
Jeremy&TheGospelOfChange#8201,0xca63608615de005339652c0eca93c5836eb0c2bd,23.41675912180639,0.0,0.0,0.0,23.41675912180639
AnnAnna#4694,0x9ef53569800e203c20200256cf134abc675bc8e1,22.603049345372966,0.0,0.0,0.0,22.603049345372966
Letty#5399,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,21.907570903976875,0.0,0.0,0.0,21.907570903976875
stef#9877,missing user address,21.559831683278826,0.0,0.0,0.0,21.559831683278826
heater#9765,0x57f540a736a647ef2d2ef9cd823c4a4e655858a4,20.864353241882736,0.0,0.0,0.0,20.864353241882736
withinthevacuum#2626,missing user address,20.690483631533713,0.0,0.0,0.0,20.690483631533713
